26,76,46,212,106,"University of California, Berkeley",Peter Evans,https://scholar.google.com//citations?hl=en&user=J27wOrMAAAAJ,54276,15949
27,71,38,242,111,NA,Ernest Gellner,https://scholar.google.com//citations?hl=en&user=0L3inr0AAAAJ,57736,15118
28,93,74,206,168,Yale University,Nicholas A. Christakis,https://scholar.google.com//citations?hl=en&user=sR_OzkgAAAAJ,50140,26166
29,68,36,122,74,NA,Paul Lazarsfeld,https://scholar.google.com//citations?hl=en&user=0CmGATYAAAAJ,51003,13750
30,93,64,168,146,Auburn University,Gregory S. Pettit,https://scholar.google.com//citations?hl=en&user=Cbl_6yUAAAAJ,42596,14823
31,72,48,233,139,NA,John Scott,https://scholar.google.com//citations?hl=en&user=381i0FIAAAAJ,41044,16205
32,83,51,167,113,NA,John goldthorpe,https://scholar.google.com//citations?hl=en&user=1FgS9pkAAAAJ,40466,12488
33,73,56,165,122,University of Oxford,Tom Snijders,https://scholar.google.com//citations?hl=en&user=xqefLxQAAAAJ,39626,18829
34,72,46,170,101,"University of California, Irvine",Rubén G. Rumbaut,https://scholar.google.com//citations?hl=en&user=laF6r2QAAAAJ,39334,13646
35,42,29,58,47,Virginia Tech,Michael Hughes,https://scholar.google.com//citations?hl=en&user=gRFNDFwAAAAJ,37866,9080
36,96,54,463,324,University of Victoria,Wolff-Michael Roth,https://scholar.google.com//citations?hl=en&user=_GvuzdsAAAAJ,34570,13175
37,60,31,142,61,NA,Morris Janowitz,https://scholar.google.com//citations?hl=en&user=gK2ku3IAAAAJ,33288,8080
38,64,39,114,84,Marquette University,James A Holstein,https://scholar.google.com//citations?hl=en&user=MzRJdvIAAAAJ,31083,11944
39,81,56,272,200,Scuola normale superiore,Donatella Della Porta,https://scholar.google.com//citations?hl=en&user=utI_trMAAAAJ,32762,16091
40,72,43,254,161,European University Institute,Hans-Peter Blossfeld,https://scholar.google.com//citations?hl=en&user=F0kCgy8AAAAJ,29797,9487
41,72,53,192,146,University of New South Wales,Deborah Lupton,https://scholar.google.com//citations?hl=en&user=eUTSClMAAAAJ,29632,13446
42,72,44,154,96,University of North Carolina,Arne L. Kalleberg,https://scholar.google.com//citations?hl=en&user=A3B90V8AAAAJ,30904,11718
43,63,41,117,88,NA,Richard Alba,https://scholar.google.com//citations?hl=en&user=OTbb8b8AAAAJ,27225,9847
44,56,45,324,238,NA,Dr. Ashwin Kumar,https://scholar.google.com//citations?hl=en&user=REQmqk0AAAAJ,27186,19188
45,40,26,63,43,NA,Robert E. Park,https://scholar.google.com//citations?hl=en&user=1Y0lHWEAAAAJ,27190,7928
46,40,30,63,45,Duke,Sim B Sitkin,https://scholar.google.com//citations?hl=en&user=MNXGDy8AAAAJ,27135,10804
47,36,32,49,40,University of Pennsylvania,Annette Lareau,https://scholar.google.com//citations?hl=en&user=wzzVOIoAAAAJ,25720,11782
48,83,38,342,162,National Development and Research Institutes,Samuel R Friedman,https://scholar.google.com//citations?hl=en&user=bQwCIGQAAAAJ,25164,5880
49,46,26,85,53,NA,Michael Gottfredson,https://scholar.google.com//citations?hl=en&user=nI8NgkQAAAAJ,26693,9112
50,46,32,110,71,CBS,Paul  Du Gay,https://scholar.google.com//citations?hl=en&user=6JV72_oAAAAJ,26308,9143
51,61,40,158,91,Cardiff University,Collins Harry,https://scholar.google.com//citations?hl=en&user=mRVsEgkAAAAJ,26266,9006
52,41,22,62,33,NA,Ernest Burgess,https://scholar.google.com//citations?hl=en&user=H8lJDC8AAAAJ,23872,6127
53,69,49,194,129,LSE,Mike Savage,https://scholar.google.com//citations?hl=en&user=9r4Ase4AAAAJ,23782,11951
54,73,54,137,112,University of Cambridge,Diane Reay,https://scholar.google.com//citations?hl=en&user=1RSzj0sAAAAJ,23571,11219
55,30,29,36,34,NA,Burhan Bungin,https://scholar.google.com//citations?hl=en&user=uZZFJ-0AAAAJ,22721,17909
56,37,19,64,30,NA,Richard Cloward,https://scholar.google.com//citations?hl=en&user=Bui2E3cAAAAJ,22975,4657
57,64,49,231,144,University of Oxford,Simon Marginson,https://scholar.google.com//citations?hl=en&user=U-OYylAAAAAJ,22810,11057
58,63,46,476,340,"University of California, Irvine",Yang Haiou,https://scholar.google.com//citations?hl=en&user=J-_QCTUAAAAJ,22797,13779
59,69,47,101,75,"University of Texas, Austin",John Mirowsky,https://scholar.google.com//citations?hl=en&user=zFVAAG4AAAAJ,22196,7451
60,65,59,195,188,Bocconi University,David Stuckler,https://scholar.google.com//citations?hl=en&user=W03REUoAAAAJ,22098,16574
61,49,44,67,59,Northwestern University,James Mahoney,https://scholar.google.com//citations?hl=en&user=mKoUY5IAAAAJ,21820,11878
62,44,27,112,72,NA,Chih-Wei Hsu,https://scholar.google.com//citations?hl=en&user=ShXvnv8AAAAJ,21634,9796
63,66,36,171,89,European University Institute,Martin Kohli,https://scholar.google.com//citations?hl=en&user=2DDQ4cwAAAAJ,20493,5979
64,48,34,84,63,Stanford University,Francisco Ramirez,https://scholar.google.com//citations?hl=en&user=2X-jYMcAAAAJ,20963,7659
65,61,42,144,110,Brunel University,Clive Seale,https://scholar.google.com//citations?hl=en&user=Go8lz4oAAAAJ,20778,8956
66,45,26,92,51,NA,W.I. Thomas,https://scholar.google.com//citations?hl=en&user=cAt1_psAAAAJ,20660,5690
67,60,42,140,92,NA,Katherine S. Newman,https://scholar.google.com//citations?hl=en&user=G6AU93AAAAAJ,21550,8805
68,75,47,179,132,Rutgers University,Helene Raskin White,https://scholar.google.com//citations?hl=en&user=OS2NHLYAAAAJ,20610,7957
69,38,26,57,37,University of Oregon,Joan Acker,https://scholar.google.com//citations?hl=en&user=3d773w0AAAAJ,20585,8248
70,61,37,164,101,Duke University,K C Land,https://scholar.google.com//citations?hl=en&user=MpgBHk8AAAAJ,19389,6458
71,79,53,224,161,London School of Hygiene and Tropical Medicine,Carl May,https://scholar.google.com//citations?hl=en&user=NSME6xEAAAAJ,19330,10396
72,49,32,80,58,NA,Dalton Lewis,https://scholar.google.com//citations?hl=en&user=qoC7UH4AAAAJ,19292,4719
73,54,41,97,77,Columbia University,Bruce Western,https://scholar.google.com//citations?hl=en&user=nmhROwkAAAAJ,18779,9944
74,47,38,73,63,columbia university,peter bearman,https://scholar.google.com//citations?hl=en&user=sfaRGkUAAAAJ,18269,7341
75,60,39,126,86,university of manchester,alan warde,https://scholar.google.com//citations?hl=en&user=9N0Au5kAAAAJ,18088,8482
76,53,36,120,74,Lancaster University,S Walby,https://scholar.google.com//citations?hl=en&user=n2B7qm0AAAAJ,20039,7416
77,54,37,100,75,University of Wisconsin-Madison,Adam Gamoran,https://scholar.google.com//citations?hl=en&user=pGk5WGgAAAAJ,17316,6048
78,58,43,122,91,NA,Toshio Yamagishi,https://scholar.google.com//citations?hl=en&user=W_U0u6cAAAAJ,17264,6853
79,45,35,77,58,NA,beverley skeggs,https://scholar.google.com//citations?hl=en&user=gpMWciYAAAAJ,17081,8319
80,46,28,73,49,Cornell University,Douglas D. Heckathorn,https://scholar.google.com//citations?hl=en&user=K6_SR54AAAAJ,16809,7344
81,38,34,69,54,NA,James M. Jasper,https://scholar.google.com//citations?hl=en&user=rkgT4VgAAAAJ,16501,8473
82,33,25,49,37,University of Michigan,Wayne Baker,https://scholar.google.com//citations?hl=en&user=H9w-6tcAAAAJ,16016,5749
83,58,37,115,85,Oregon State University,Alan Acock,https://scholar.google.com//citations?hl=en&user=2lZZgJMAAAAJ,15827,6991
84,36,22,50,30,NA,Donald Cressey,https://scholar.google.com//citations?hl=en&user=EUKxZzUAAAAJ,15343,4833
85,51,36,355,214,NA,Mussarat Husssain Khan Dreshak,https://scholar.google.com//citations?hl=en&user=w1vdUrcAAAAJ,15606,8951
86,59,38,122,88,Purdue University,Kenneth F. Ferraro,https://scholar.google.com//citations?hl=en&user=X9pyLOMAAAAJ,15557,6140
87,50,31,108,66,"University of California, Santa Barbara",Jan Nederveen Pieterse,https://scholar.google.com//citations?hl=en&user=k2opPPwAAAAJ,15073,5035
88,66,33,210,80,NA,James Inciardi,https://scholar.google.com//citations?hl=en&user=q5810AUAAAAJ,15019,3446
89,42,30,56,47,University of Arizona,Joseph Galaskiewicz,https://scholar.google.com//citations?hl=en&user=vGTNouAAAAAJ,15023,5133
90,36,28,67,44,Columbia University,Andreas Wimmer,https://scholar.google.com//citations?hl=en&user=2q4bmJMAAAAJ,14947,8698
91,51,34,320,201,NA,Satheesh Kumar,https://scholar.google.com//citations?hl=en&user=rbNItAIAAAAJ,14901,8685
92,34,21,62,41,University College Dublin,Stephen Mennell,https://scholar.google.com//citations?hl=en&user=ZMApUVMAAAAJ,14875,5144
93,62,39,192,138,London School of Hygiene and Tropical Medicine,Tim Rhodes,https://scholar.google.com//citations?hl=en&user=TnAtWHAAAAAJ,14724,6652
94,55,27,87,48,Vanderbilt University,Walter Gove,https://scholar.google.com//citations?hl=en&user=VTAz-U0AAAAJ,14678,2240
95,55,46,137,114,Princeton University,Yu Xie,https://scholar.google.com//citations?hl=en&user=yF9AT-4AAAAJ,14356,7565
96,59,40,176,125,Cornell University,Karl Pillemer,https://scholar.google.com//citations?hl=en&user=cpuxaDsAAAAJ,14365,5478
97,58,39,105,80,Spanish National Research Council,Luis Moreno Fernández,https://scholar.google.com//citations?hl=en&user=lM2vXGoAAAAJ,14035,5201
98,57,37,148,95,NA,Richard Harper,https://scholar.google.com//citations?hl=en&user=RGVGixkAAAAJ,13835,5078
99,25,17,31,18,NA,Edwin Sutherland,https://scholar.google.com//citations?hl=en&user=Hw68N5kAAAAJ,13739,4350
100,46,24,107,45,NA,"James F. Short, Jr.",https://scholar.google.com//citations?hl=en&user=5qrjD64AAAAJ,13732,3077
101,57,42,102,95,Bowling Green State University,Peggy C. Giordano,https://scholar.google.com//citations?hl=en&user=cPCHycsAAAAJ,13567,6227
102,48,34,116,80,Freie Universität Berlin,Juergen Gerhards,https://scholar.google.com//citations?hl=en&user=qgZ7mMkAAAAJ,13276,4906
103,18,11,22,13,NA,Gresham Sykes,https://scholar.google.com//citations?hl=en&user=7lBXR6MAAAAJ,13202,4721
104,33,25,42,36,Stockholm university,Jon Norberg,https://scholar.google.com//citations?hl=en&user=SCvbMCUAAAAJ,12821,6814
105,43,27,73,46,University of New Mexico,Maggie OR Margaret Werner Washburne,https://scholar.google.com//citations?hl=en&user=mFvETvwAAAAJ,12785,3776
106,38,17,84,26,NA,Albert K. Cohen,https://scholar.google.com//citations?hl=en&user=_GMxJzEAAAAJ,13701,2717
107,38,34,66,60,Drexel University,Mimi Sheller,https://scholar.google.com//citations?hl=en&user=l0UF2FoAAAAJ,13714,8557
108,54,37,151,113,TU Berlin,Hubert Knoblauch,https://scholar.google.com//citations?hl=en&user=A3mXPFYAAAAJ,12759,6233
109,35,19,58,28,"University of California, Riverside",Edna Bonacich,https://scholar.google.com//citations?hl=en&user=LkYgluQAAAAJ,12718,2987
110,59,45,119,107,Bowling Green State University,Wendy  Manning,https://scholar.google.com//citations?hl=en&user=n7EP8qUAAAAJ,12329,5630
111,43,38,65,61,Stanford University,Sarah A. Soule,https://scholar.google.com//citations?hl=en&user=u_jPc_wAAAAJ,12220,6548
112,56,29,175,84,Georgetown University,William Clyde Wilcox,https://scholar.google.com//citations?hl=en&user=WVEqB8cAAAAJ,12188,3481
113,42,34,84,61,NA,Pedro Noguera,https://scholar.google.com//citations?hl=en&user=8z4YFq0AAAAJ,12195,6644
114,8,6,8,6,NA,Clifford Shaw,https://scholar.google.com//citations?hl=en&user=HgO93EUAAAAJ,12151,3913
115,53,40,111,80,Bocconi University,Francesco C. Billari,https://scholar.google.com//citations?hl=en&user=-JR6yo4AAAAJ,11908,6017
116,44,39,77,70,NA,Tim Edensor,https://scholar.google.com//citations?hl=en&user=GSHnIjQAAAAJ,11904,7095
117,32,24,43,29,University of Virginia,Donald Black,https://scholar.google.com//citations?hl=en&user=Hk-HRwEAAAAJ,11866,3061
118,52,26,143,62,University of Central Florida,James D. Wright,https://scholar.google.com//citations?hl=en&user=sgFgZM4AAAAJ,11806,2932
119,44,30,302,145,NA,Jashandeep Singh(Jashan Kheiva),https://scholar.google.com//citations?hl=en&user=q05AHrcAAAAJ,11813,5668
120,34,26,53,39,Helmut-Schmidt-Universität,Udo Kelle,https://scholar.google.com//citations?hl=en&user=eBGkpmUAAAAJ,11784,4839
121,53,29,109,52,NA,Mihail Cernea,https://scholar.google.com//citations?hl=en&user=KYem0XkAAAAJ,11733,3356
122,52,25,141,61,University of Central Florida,James D. Wright,https://scholar.google.com//citations?hl=en&user=p35jrK8AAAAJ,11711,2875
123,43,30,92,65,University of Sheffield,Rowland Atkinson,https://scholar.google.com//citations?hl=en&user=ZQYHdoYAAAAJ,11416,5866
124,36,31,50,45,University of Vermont,Peter Sheridan Dodds,https://scholar.google.com//citations?hl=en&user=xK3kOxQAAAAJ,11684,6138
125,38,34,63,55,Duke University,James Moody,https://scholar.google.com//citations?hl=en&user=sF0O-pIAAAAJ,11337,5450
126,52,38,120,106,NA,Martijn Huisman,https://scholar.google.com//citations?hl=en&user=hxFizlkAAAAJ,11349,5927
127,44,35,125,82,NA,Arjen van Witteloostuijn,https://scholar.google.com//citations?hl=en&user=KS-ZIUQAAAAJ,11323,6147
128,54,39,129,101,Vrije Universiteit Amsterdam,Theo G. van Tilburg,https://scholar.google.com//citations?hl=en&user=VVoZ-ZIAAAAJ,11267,5489
129,39,26,67,48,University of Bristol,Wendy Larner,https://scholar.google.com//citations?hl=en&user=2TnS9BwAAAAJ,10599,4421
130,30,25,379,222,NA,DEEPAK SHARMA,https://scholar.google.com//citations?hl=en&user=XCeZBpsAAAAJ,10929,7321
131,46,34,110,76,Universitat de Barcelona,Ramon Flecha,https://scholar.google.com//citations?hl=en&user=8-CobkIAAAAJ,10930,5167
132,26,23,44,35,University of Southern California,Rhacel Salazar Parrenas,https://scholar.google.com//citations?hl=en&user=2k7ehq0AAAAJ,10485,5471
133,47,40,83,73,University of Minnesota,Christopher Uggen,https://scholar.google.com//citations?hl=en&user=8c95RVAAAAAJ,10499,5795
134,48,30,173,81,University of Queensland,Geoffrey Lawrence,https://scholar.google.com//citations?hl=en&user=zRfgd-EAAAAJ,10460,4129
135,31,22,48,38,NA,Jason Owen-Smith,https://scholar.google.com//citations?hl=en&user=QopoQ1MAAAAJ,10379,4221
136,34,20,81,36,VU University Amsterdam,Harry BG Ganzeboom,https://scholar.google.com//citations?hl=en&user=-abxxmUAAAAJ,10305,3642
137,41,26,99,50,Tilburg University,Paul M. de Graaf,https://scholar.google.com//citations?hl=en&user=WvaJ-9IAAAAJ,10290,3758
138,39,26,67,49,Tel Aviv University,Yossi Shavit,https://scholar.google.com//citations?hl=en&user=brfWXKMAAAAJ,10223,3376
139,34,27,44,41,Yale University,Grace Kao,https://scholar.google.com//citations?hl=en&user=PUBrgJYAAAAJ,9928,4567
140,17,11,25,12,NA,Thorsten Sellin,https://scholar.google.com//citations?hl=en&user=z8Pi7E0AAAAJ,9591,1949
141,39,25,84,45,McGill University,John A. Hall,https://scholar.google.com//citations?hl=en&user=f3tygx4AAAAJ,9563,2899
142,33,22,57,40,University of Alberta,Rob Shields,https://scholar.google.com//citations?hl=en&user=efWsZUoAAAAJ,9411,2776
143,41,26,115,72,university of New England,Victor Minichiello,https://scholar.google.com//citations?hl=en&user=U9z58EMAAAAJ,9379,3792
144,53,45,122,110,University of Groningen,René Veenstra,https://scholar.google.com//citations?hl=en&user=_9OVrqMAAAAJ,9326,6167
145,42,30,116,74,University of Amsterdam,Jan Willem Duyvendak,https://scholar.google.com//citations?hl=en&user=r-OQNX4AAAAJ,9196,4261
146,33,21,72,34,UCLA,Jack Katz,https://scholar.google.com//citations?hl=en&user=vi35tEsAAAAJ,9186,3125
147,36,17,67,28,Oklahoma State University,Gary Sandefur,https://scholar.google.com//citations?hl=en&user=PjXs3voAAAAJ,9043,1983
148,43,36,90,79,"University of California, Los Angeles",Cecilia Menjivar,https://scholar.google.com//citations?hl=en&user=-qcTcfkAAAAJ,8910,5333
149,40,24,115,54,Complutense University,Mariano Fernández Enguita,https://scholar.google.com//citations?hl=en&user=_2ahoO8AAAAJ,8857,3030
150,43,22,78,41,University of Washington,Gary Hamilton,https://scholar.google.com//citations?hl=en&user=4vvOghQAAAAJ,8826,2125
151,45,27,131,71,NA,Chiara Saraceno,https://scholar.google.com//citations?hl=en&user=ZIkBz4IAAAAJ,8438,3215
152,46,37,201,163,Duke University,Guangya Liu,https://scholar.google.com//citations?hl=en&user=K4ZxcvZ2N9IC,8747,6056
153,34,23,44,36,East Carolina University,Bob Edwards,https://scholar.google.com//citations?hl=en&user=8dhpYwgAAAAJ,8486,2913
154,39,22,92,56,cornell university,mark selden,https://scholar.google.com//citations?hl=en&user=AE63ijkAAAAJ,8430,2882
155,31,17,59,35,University of Oregon,Robert M. O'Brien,https://scholar.google.com//citations?hl=en&user=NwtMj2wAAAAJ,8264,4850
156,36,30,83,65,NA,G. Spaargaren,https://scholar.google.com//citations?hl=en&user=zntxOtIAAAAJ,8075,4070
157,45,25,104,62,NA,Armin Nassehi,https://scholar.google.com//citations?hl=en&user=Fp7Xx1gAAAAJ,8076,2719
158,13,8,14,8,NA,Annette Davis,https://scholar.google.com//citations?hl=en&user=e158xzgAAAAJ,8039,5389
159,23,11,26,11,NA,Lloyd Ohlin,https://scholar.google.com//citations?hl=en&user=8VRu8SQAAAAJ,8012,1491
160,28,20,49,32,VU University,Kathy Davis,https://scholar.google.com//citations?hl=en&user=QlQsLfcAAAAJ,7892,3320
161,35,22,65,38,NA,William J. Chambliss,https://scholar.google.com//citations?hl=en&user=P0vFQB8AAAAJ,7875,2059
162,29,22,39,37,Johns Hopkins University,Stephen L. Morgan,https://scholar.google.com//citations?hl=en&user=kG3qL8kAAAAJ,7880,4246
163,35,22,57,37,University of Oregon,Jean Stockard,https://scholar.google.com//citations?hl=en&user=xoH-ymYAAAAJ,7736,3605
164,46,30,112,68,NA,"""Heike Solga"" or ""H. Solga""",https://scholar.google.com//citations?hl=en&user=lXJuWe8AAAAJ,7728,3076
165,46,27,96,71,Loughborough University,Joseph Maguire,https://scholar.google.com//citations?hl=en&user=ulH2SdsAAAAJ,7849,2878
166,29,24,41,35,NA,Karen OReilly,https://scholar.google.com//citations?hl=en&user=2sQ1iGMAAAAJ,7885,4694
167,46,31,155,71,NA,jaap dronkers,https://scholar.google.com//citations?hl=en&user=p0ABWjAAAAAJ,7692,3592
168,42,29,90,57,NA,Thomas Abel,https://scholar.google.com//citations?hl=en&user=SoR0yAwAAAAJ,7658,3655
169,28,21,37,29,Stanford University,Jesper Sorensen,https://scholar.google.com//citations?hl=en&user=aCkLjUoAAAAJ,7624,3569
170,41,26,66,51,NA,Samuel Noh,https://scholar.google.com//citations?hl=en&user=_quTuhsAAAAJ,7521,2563
171,45,27,95,52,Australian National University,Anita Chan,https://scholar.google.com//citations?hl=en&user=2elM7J8AAAAJ,7548,2553
172,23,21,39,38,Emory University,Solveig A. Cunningham,https://scholar.google.com//citations?hl=en&user=3qiScrMAAAAJ,7536,7041
173,36,31,85,71,Lancaster University,Linda Woodhead,https://scholar.google.com//citations?hl=en&user=0YEpkAUAAAAJ,7434,4078
174,35,25,51,33,Penn State University,Mark W. Dirsmith,https://scholar.google.com//citations?hl=en&user=Hku_9vUAAAAJ,7406,2261
175,40,21,132,56,University of Helsinki,Pekka Sulkunen,https://scholar.google.com//citations?hl=en&user=3b95FRwAAAAJ,7419,2315
176,20,16,147,84,University of KwaZulu Natal,PROF SHANTA B SINGH,https://scholar.google.com//citations?hl=en&user=U6u8M6QAAAAJ,7339,4340
177,44,27,66,40,NA,Sue Scott,https://scholar.google.com//citations?hl=en&user=iriN9ScAAAAJ,7228,2206
178,38,26,131,47,KU leuven,Jaak Billiet,https://scholar.google.com//citations?hl=en&user=RZUS_2gAAAAJ,7207,3037
179,30,22,43,29,UC Davis,Nicole Biggart,https://scholar.google.com//citations?hl=en&user=h--cQhQAAAAJ,7104,1775
180,31,25,44,34,University of Michigan-Ann Arbor,Pamela Smock,https://scholar.google.com//citations?hl=en&user=TgmzxD8AAAAJ,7155,2280
181,31,25,49,38,Oxford University,Marc J Ventresca,https://scholar.google.com//citations?hl=en&user=SABD578AAAAJ,7082,3499
182,25,20,31,22,Utah State University,Leon Anderson,https://scholar.google.com//citations?hl=en&user=X51uoo8AAAAJ,7021,3333
183,12,10,13,10,INSEAD,Martin Gargiulo,https://scholar.google.com//citations?hl=en&user=2TDw_NkAAAAJ,6992,2611
184,34,26,80,62,NA,Kevin Dunn,https://scholar.google.com//citations?hl=en&user=iyyns0AAAAAJ,6967,3568
185,30,22,43,29,Washington State University,Amy S. Wharton,https://scholar.google.com//citations?hl=en&user=tIt3qz4AAAAJ,6919,2683
186,37,23,176,86,NA,Jordi Sanz Porras,https://scholar.google.com//citations?hl=en&user=348IGiMAAAAJ,6990,3339
187,34,30,52,44,Stanford University,Robb Willer,https://scholar.google.com//citations?hl=en&user=gtYrWy4AAAAJ,6929,4550
188,32,21,50,35,Lancaster University,Bronislaw Szerszynski,https://scholar.google.com//citations?hl=en&user=83u-Ks4AAAAJ,6819,3240
189,43,28,114,61,Erasmus Universiteit Rotterdam,Godfried Engbersen,https://scholar.google.com//citations?hl=en&user=5UdNlrUAAAAJ,6953,3134
190,34,25,93,61,Ecole Polytechnique Fédérale de Lausanne,Vincent Kaufmann,https://scholar.google.com//citations?hl=en&user=t_V5LGwAAAAJ,6820,3477
191,40,24,93,41,NA,Jonathan Kelley,https://scholar.google.com//citations?hl=en&user=2h8EhAIAAAAJ,6776,2290
192,39,23,61,42,Stockholm University,Elizabeth Thomson,https://scholar.google.com//citations?hl=en&user=8mWg52sAAAAJ,6659,1940
193,35,20,75,36,Tilburg University,Loek Halman,https://scholar.google.com//citations?hl=en&user=0a0gqnwAAAAJ,6722,1858
194,37,29,59,48,NA,Jeffery T. Ulmer,https://scholar.google.com//citations?hl=en&user=c__pMnMAAAAJ,6573,3509
195,43,39,83,79,University of California Irvine,John R. Hipp,https://scholar.google.com//citations?hl=en&user=0T-dsp0AAAAJ,6496,4425
196,34,23,74,39,"La Trobe University, Melbourne",Gary Dowsett,https://scholar.google.com//citations?hl=en&user=idaVCrMAAAAJ,6387,1680
197,31,21,45,34,NA,Roberto M. Fernandez,https://scholar.google.com//citations?hl=en&user=UzDONQMAAAAJ,6368,2413
198,34,29,68,47,University of Maryland,Sonalde Desai,https://scholar.google.com//citations?hl=en&user=gdRW7FQAAAAJ,6340,3137
199,32,23,47,36,"York University, Toronto",Luin Goldring,https://scholar.google.com//citations?hl=en&user=JhtmbuwAAAAJ,6242,2342
200,21,13,27,16,University of Toronto,John Hannigan,https://scholar.google.com//citations?hl=en&user=ymK_QLIAAAAJ,6206,1896
201,37,23,102,49,Texas A&M University,Hiroshi Ono,https://scholar.google.com//citations?hl=en&user=wxr-1bkAAAAJ,6133,2496
202,27,22,44,35,University of Kent,Miri Song,https://scholar.google.com//citations?hl=en&user=XP7ctyMAAAAJ,6134,2701
203,33,18,65,31,NA,Martin Shaw,https://scholar.google.com//citations?hl=en&user=hqtLVKgAAAAJ,6112,1805
204,30,19,44,25,University of Washington,Paul Burstein,https://scholar.google.com//citations?hl=en&user=oxjRI5YAAAAJ,6123,2184
205,19,17,20,18,MIT,T.L. Taylor,https://scholar.google.com//citations?hl=en&user=GakpYnoAAAAJ,6110,2915
206,22,15,32,20,United States Military Academy,Bruce Keith,https://scholar.google.com//citations?hl=en&user=VEP56XsAAAAJ,6092,1589
207,20,16,25,21,Clemson University,William Haller,https://scholar.google.com//citations?hl=en&user=DFEDd18AAAAJ,6073,2888
208,36,18,82,42,NA,paulo sergio  pinheiro,https://scholar.google.com//citations?hl=en&user=-7ICmlwAAAAJ,6066,2035
209,26,11,51,11,NA,Archibald Haller,https://scholar.google.com//citations?hl=en&user=qjV0LE0AAAAJ,6032,1298
210,15,14,19,17,University of Oregon,C.J. Pascoe,https://scholar.google.com//citations?hl=en&user=Mf-4nmYAAAAJ,6058,3895
211,34,22,75,39,La Trobe University,Gary Dowsett,https://scholar.google.com//citations?hl=en&user=QUB3zOAAAAAJ,5950,1546
212,33,21,58,35,Netherlands Interdisciplinary Demographic Institute,Anne Gauthier,https://scholar.google.com//citations?hl=en&user=Um3_WggAAAAJ,5645,2116
213,22,21,27,24,UC Berkeley,Marion Fourcade,https://scholar.google.com//citations?hl=en&user=0NqL09YAAAAJ,5804,3701
