132,48,30,173,81,University of Queensland,Geoffrey Lawrence,https://scholar.google.com//citations?hl=en&user=zRfgd-EAAAAJ,10451,4118
133,31,22,48,38,NA,Jason Owen-Smith,https://scholar.google.com//citations?hl=en&user=QopoQ1MAAAAJ,10367,4209
134,41,26,99,50,Tilburg University,Paul M. de Graaf,https://scholar.google.com//citations?hl=en&user=WvaJ-9IAAAAJ,10279,3747
135,26,23,44,35,University of Southern California,Rhacel Salazar Parrenas,https://scholar.google.com//citations?hl=en&user=2k7ehq0AAAAJ,10479,5466
136,39,26,67,49,Tel Aviv University,Yossi Shavit,https://scholar.google.com//citations?hl=en&user=brfWXKMAAAAJ,10219,3372
137,46,40,83,73,University of Minnesota,Christopher Uggen,https://scholar.google.com//citations?hl=en&user=8c95RVAAAAAJ,10469,5767
138,34,20,81,36,VU University Amsterdam,Harry BG Ganzeboom,https://scholar.google.com//citations?hl=en&user=-abxxmUAAAAJ,10296,3632
139,34,27,44,41,Yale University,Grace Kao,https://scholar.google.com//citations?hl=en&user=PUBrgJYAAAAJ,9911,4554
140,17,11,25,12,NA,Thorsten Sellin,https://scholar.google.com//citations?hl=en&user=z8Pi7E0AAAAJ,9578,1936
141,39,25,84,45,McGill University,John A. Hall,https://scholar.google.com//citations?hl=en&user=f3tygx4AAAAJ,9556,2891
142,33,22,57,40,University of Alberta,Rob Shields,https://scholar.google.com//citations?hl=en&user=efWsZUoAAAAJ,9405,2772
143,33,21,72,34,UCLA,Jack Katz,https://scholar.google.com//citations?hl=en&user=vi35tEsAAAAJ,9171,3111
144,41,26,115,72,university of New England,Victor Minichiello,https://scholar.google.com//citations?hl=en&user=U9z58EMAAAAJ,9360,3774
145,53,45,122,110,University of Groningen,René Veenstra,https://scholar.google.com//citations?hl=en&user=_9OVrqMAAAAJ,9304,6144
146,42,30,116,74,University of Amsterdam,Jan Willem Duyvendak,https://scholar.google.com//citations?hl=en&user=r-OQNX4AAAAJ,9185,4250
147,36,17,67,28,Oklahoma State University,Gary Sandefur,https://scholar.google.com//citations?hl=en&user=PjXs3voAAAAJ,9037,1977
148,43,36,90,79,"University of California, Los Angeles",Cecilia Menjivar,https://scholar.google.com//citations?hl=en&user=-qcTcfkAAAAJ,8889,5312
149,43,22,78,41,University of Washington,Gary Hamilton,https://scholar.google.com//citations?hl=en&user=4vvOghQAAAAJ,8819,2121
150,40,24,115,54,Complutense University,Mariano Fernández Enguita,https://scholar.google.com//citations?hl=en&user=_2ahoO8AAAAJ,8845,3024
151,34,23,44,36,East Carolina University,Bob Edwards,https://scholar.google.com//citations?hl=en&user=8dhpYwgAAAAJ,8482,2909
152,45,27,131,71,NA,Chiara Saraceno,https://scholar.google.com//citations?hl=en&user=ZIkBz4IAAAAJ,8425,3208
153,31,17,59,35,University of Oregon,Robert M. O'Brien,https://scholar.google.com//citations?hl=en&user=NwtMj2wAAAAJ,8250,4836
154,46,37,202,164,Duke University,Guangya Liu,https://scholar.google.com//citations?hl=en&user=K4ZxcvZ2N9IC,8732,6041
155,39,22,92,56,cornell university,mark selden,https://scholar.google.com//citations?hl=en&user=AE63ijkAAAAJ,8412,2863
156,36,30,83,65,NA,G. Spaargaren,https://scholar.google.com//citations?hl=en&user=zntxOtIAAAAJ,8069,4064
157,45,25,104,62,NA,Armin Nassehi,https://scholar.google.com//citations?hl=en&user=Fp7Xx1gAAAAJ,8071,2714
158,23,11,26,11,NA,Lloyd Ohlin,https://scholar.google.com//citations?hl=en&user=8VRu8SQAAAAJ,7997,1474
159,13,8,14,8,NA,Annette Davis,https://scholar.google.com//citations?hl=en&user=e158xzgAAAAJ,8030,5380
160,29,22,39,37,Johns Hopkins University,Stephen L. Morgan,https://scholar.google.com//citations?hl=en&user=kG3qL8kAAAAJ,7866,4232
161,28,20,49,32,VU University,Kathy Davis,https://scholar.google.com//citations?hl=en&user=QlQsLfcAAAAJ,7882,3310
162,46,27,96,71,Loughborough University,Joseph Maguire,https://scholar.google.com//citations?hl=en&user=ulH2SdsAAAAJ,7843,2872
163,35,22,65,38,NA,William J. Chambliss,https://scholar.google.com//citations?hl=en&user=P0vFQB8AAAAJ,7859,2045
164,29,23,41,34,NA,Karen OReilly,https://scholar.google.com//citations?hl=en&user=2sQ1iGMAAAAJ,7854,4663
165,35,22,57,37,University of Oregon,Jean Stockard,https://scholar.google.com//citations?hl=en&user=xoH-ymYAAAAJ,7722,3592
166,46,30,112,68,NA,"""Heike Solga"" or ""H. Solga""",https://scholar.google.com//citations?hl=en&user=lXJuWe8AAAAJ,7722,3070
167,42,29,89,55,NA,Thomas Abel,https://scholar.google.com//citations?hl=en&user=SoR0yAwAAAAJ,7654,3650
168,28,21,37,29,Stanford University,Jesper Sorensen,https://scholar.google.com//citations?hl=en&user=aCkLjUoAAAAJ,7617,3561
169,46,31,155,71,NA,jaap dronkers,https://scholar.google.com//citations?hl=en&user=p0ABWjAAAAAJ,7685,3588
170,36,31,85,71,Lancaster University,Linda Woodhead,https://scholar.google.com//citations?hl=en&user=0YEpkAUAAAAJ,7422,4065
171,45,27,94,52,Australian National University,Anita Chan,https://scholar.google.com//citations?hl=en&user=2elM7J8AAAAJ,7539,2545
172,41,26,66,51,NA,Samuel Noh,https://scholar.google.com//citations?hl=en&user=_quTuhsAAAAJ,7514,2556
173,23,21,39,38,Emory University,Solveig A. Cunningham,https://scholar.google.com//citations?hl=en&user=3qiScrMAAAAJ,7520,7024
174,40,21,132,56,University of Helsinki,Pekka Sulkunen,https://scholar.google.com//citations?hl=en&user=3b95FRwAAAAJ,7413,2309
175,31,25,44,34,University of Michigan-Ann Arbor,Pamela Smock,https://scholar.google.com//citations?hl=en&user=TgmzxD8AAAAJ,7152,2277
176,31,25,49,38,Oxford University,Marc J Ventresca,https://scholar.google.com//citations?hl=en&user=SABD578AAAAJ,7054,3473
177,44,27,66,40,NA,Sue Scott,https://scholar.google.com//citations?hl=en&user=iriN9ScAAAAJ,7223,2200
178,35,25,51,33,Penn State University,Mark W. Dirsmith,https://scholar.google.com//citations?hl=en&user=Hku_9vUAAAAJ,7398,2256
179,38,26,131,47,KU leuven,Jaak Billiet,https://scholar.google.com//citations?hl=en&user=RZUS_2gAAAAJ,7198,3028
180,20,16,147,84,University of KwaZulu Natal,PROF SHANTA B SINGH,https://scholar.google.com//citations?hl=en&user=U6u8M6QAAAAJ,7333,4335
181,30,22,43,29,UC Davis,Nicole Biggart,https://scholar.google.com//citations?hl=en&user=h--cQhQAAAAJ,7094,1770
182,25,20,31,22,Utah State University,Leon Anderson,https://scholar.google.com//citations?hl=en&user=X51uoo8AAAAJ,7011,3323
183,12,10,13,10,INSEAD,Martin Gargiulo,https://scholar.google.com//citations?hl=en&user=2TDw_NkAAAAJ,6975,2595
184,34,26,80,62,NA,Kevin Dunn,https://scholar.google.com//citations?hl=en&user=iyyns0AAAAAJ,6959,3561
185,30,22,43,29,Washington State University,Amy S. Wharton,https://scholar.google.com//citations?hl=en&user=tIt3qz4AAAAJ,6909,2674
186,33,30,52,44,Stanford University,Robb Willer,https://scholar.google.com//citations?hl=en&user=gtYrWy4AAAAJ,6910,4533
187,37,23,175,86,NA,Jordi Sanz Porras,https://scholar.google.com//citations?hl=en&user=348IGiMAAAAJ,6974,3327
188,42,28,114,61,Erasmus Universiteit Rotterdam,Godfried Engbersen,https://scholar.google.com//citations?hl=en&user=5UdNlrUAAAAJ,6939,3120
189,34,25,93,61,Ecole Polytechnique Fédérale de Lausanne,Vincent Kaufmann,https://scholar.google.com//citations?hl=en&user=t_V5LGwAAAAJ,6827,3479
190,32,21,50,35,Lancaster University,Bronislaw Szerszynski,https://scholar.google.com//citations?hl=en&user=83u-Ks4AAAAJ,6809,3229
191,40,24,93,41,NA,Jonathan Kelley,https://scholar.google.com//citations?hl=en&user=2h8EhAIAAAAJ,6769,2283
192,35,20,75,36,Tilburg University,Loek Halman,https://scholar.google.com//citations?hl=en&user=0a0gqnwAAAAJ,6714,1856
193,39,23,61,42,Stockholm University,Elizabeth Thomson,https://scholar.google.com//citations?hl=en&user=8mWg52sAAAAJ,6658,1938
194,37,29,58,46,NA,Jeffery T. Ulmer,https://scholar.google.com//citations?hl=en&user=c__pMnMAAAAJ,6538,3474
195,31,21,45,34,NA,Roberto M. Fernandez,https://scholar.google.com//citations?hl=en&user=UzDONQMAAAAJ,6365,2408
196,43,39,83,79,University of California Irvine,John R. Hipp,https://scholar.google.com//citations?hl=en&user=0T-dsp0AAAAJ,6468,4398
197,34,23,74,39,"La Trobe University, Melbourne",Gary Dowsett,https://scholar.google.com//citations?hl=en&user=idaVCrMAAAAJ,6385,1678
198,32,23,47,36,"York University, Toronto",Luin Goldring,https://scholar.google.com//citations?hl=en&user=JhtmbuwAAAAJ,6239,2340
199,34,29,68,47,University of Maryland,Sonalde Desai,https://scholar.google.com//citations?hl=en&user=gdRW7FQAAAAJ,6336,3133
200,27,22,44,35,University of Kent,Miri Song,https://scholar.google.com//citations?hl=en&user=XP7ctyMAAAAJ,6130,2697
201,21,13,27,16,University of Toronto,John Hannigan,https://scholar.google.com//citations?hl=en&user=ymK_QLIAAAAJ,6200,1892
202,33,18,65,31,NA,Martin Shaw,https://scholar.google.com//citations?hl=en&user=hqtLVKgAAAAJ,6103,1799
203,19,17,20,18,MIT,T.L. Taylor,https://scholar.google.com//citations?hl=en&user=GakpYnoAAAAJ,6108,2913
204,37,23,102,49,Texas A&M University,Hiroshi Ono,https://scholar.google.com//citations?hl=en&user=wxr-1bkAAAAJ,6128,2492
205,30,19,44,25,University of Washington,Paul Burstein,https://scholar.google.com//citations?hl=en&user=oxjRI5YAAAAJ,6119,2179
206,22,15,32,20,United States Military Academy,Bruce Keith,https://scholar.google.com//citations?hl=en&user=VEP56XsAAAAJ,6090,1588
207,33,21,58,35,Netherlands Interdisciplinary Demographic Institute,Anne Gauthier,https://scholar.google.com//citations?hl=en&user=Um3_WggAAAAJ,5651,2122
208,15,14,19,17,University of Oregon,C.J. Pascoe,https://scholar.google.com//citations?hl=en&user=Mf-4nmYAAAAJ,6045,3883
209,34,22,75,39,La Trobe University,Gary Dowsett,https://scholar.google.com//citations?hl=en&user=QUB3zOAAAAAJ,5948,1544
210,22,21,27,24,UC Berkeley,Marion Fourcade,https://scholar.google.com//citations?hl=en&user=0NqL09YAAAAJ,5797,3694
211,20,16,25,21,Clemson University,William Haller,https://scholar.google.com//citations?hl=en&user=DFEDd18AAAAJ,6060,2877
212,36,18,82,42,NA,paulo sergio  pinheiro,https://scholar.google.com//citations?hl=en&user=-7ICmlwAAAAJ,6062,2033
213,26,11,51,11,NA,Archibald Haller,https://scholar.google.com//citations?hl=en&user=qjV0LE0AAAAJ,6030,1296
